File Path,Duration (seconds)
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01217_streaming_dec.wav,2.040583333333333
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [186].wav,2.038666666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01244_streaming_dec.wav,2.034
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [49].wav,2.0244583333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00960_streaming_dec.wav,2.0222083333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01073_streaming_dec.wav,2.021916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01078_streaming_dec.wav,2.0027083333333335
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [245].wav,1.998625
./voice-clips/persona5/ann/english/p5r/00261_streaming_dec.wav,1.9967916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01071_streaming_dec.wav,1.9945416666666667
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [200].wav,1.9700833333333334
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [150].wav,1.9505
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [242].wav,1.9438333333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01220_streaming_dec.wav,1.938125
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [135].wav,1.9366666666666668
./voice-clips/persona5/ann/english/p5r/00349_streaming_dec.wav,1.935875
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [149].wav,1.93425
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [211].wav,1.9283333333333332
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01007_streaming_dec.wav,1.9215416666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01053_streaming_dec.wav,1.91325
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [41].wav,1.9042083333333333
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [139].wav,1.900875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01038_streaming_dec.wav,1.90075
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [120].wav,1.888
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [120].wav,1.8860416666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08819_streaming_dec.wav,1.8855
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08871_streaming_dec.wav,1.8838333333333332
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08812_streaming_dec.wav,1.878875
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [18].wav,1.8639583333333334
